x	y	z
2017.460613	2082.003227	155.3352932
2050.423655	2078.753006	129.8737008
2036.726948	2109.555338	165.6413939
2051.354469	2088.787492	123.3305323
2021.373086	2074.782548	139.5480683
2041.173494	2115.555277	130.4474487
2037.657762	2142.017876	182.8568851
2071.072478	2091.286958	174.3055987
2040.950709	2133.573405	135.8827953
2041.518354	2144.056513	138.8644537
2083.102875	2136.277345	180.2811229
2047.658678	2097.170927	121.0691108
2050.795981	2141.428869	177.4398496
2052.151002	2147.691267	168.0828746
2084.912622	2083.028649	171.8274957
2062.621903	2078.441717	163.8530092
2049.434855	2084.887227	153.9558566
2031.023038	2095.080409	149.7870282
2040.544813	2096.795549	139.7678015
2077.264684	2140.54078	175.2089466
2035.799185	2125.696577	121.4994218
2051.882439	2131.006798	119.344815
2077.783498	2131.98339	130.6763376
2053.646409	2098.492378	186.7876691
2054.583328	2129.334384	118.9511262
2046.59053	2094.32355	127.4505311
2014.378243	2080.727554	146.4666144
2057.253697	2073.5496	137.5094318
2027.769765	2093.258454	188.8202018
2026.265203	2120.63966	156.855115
2058.712482	2136.771744	147.49814
2087.848503	2107.214568	130.6458191
2042.89779	2115.805528	181.9718483
2020.628434	2097.500526	152.2437682
2033.69646	2126.70674	189.1162314
2086.1944	2112.152463	182.7103962
2043.68822	2068.587291	169.8468445
2033.311926	2135.535745	144.8033556
2043.807242	2115.915395	160.929336
2082.492504	2105.804613	175.2333614
2032.26209	2094.73555	194.9330593
2060.01257	2061.909841	159.1745217
2068.862938	2083.996086	136.8929579
2084.091674	2102.206481	113.5005204
2016.267339	2085.137478	152.3719459
2084.039793	2103.973502	131.0334041
2059.405252	2119.553201	140.4208976
2047.725818	2074.297304	151.2946426
2080.542372	2127.259125	116.6042528
2027.400491	2130.204161	143.9000077
2042.937464	2085.79973	133.0201591
2070.190493	2083.147671	164.8631719
2069.473308	2151.515236	159.2080921
2043.816397	2139.201018	165.4308162
2063.064421	2080.452887	156.4400633
2060.436778	2083.04696	196.8099476
2048.052367	2084.505745	178.0776865
2061.617844	2078.777421	119.1098225
2077.20975	2125.68437	136.706795
2084.885156	2124.536874	146.0424071
2022.075011	2133.33536	163.8133351
2036.916162	2121.893971	124.8350948
2096.790426	2105.514687	165.0188163
2066.339057	2147.932363	159.8672919
2097.300085	2103.427221	136.810558
2042.473583	2104.34888	170.0726814
2054.928187	2141.389195	129.3884565
2078.317572	2107.208464	126.962235
2047.7777	2096.185179	108.8433959
2026.729084	2096.707045	119.0396299
2085.233067	2086.226989	146.9488068
2041.420694	2104.474006	123.6051989
2061.453044	2076.314577	161.29861
2071.936152	2060.075678	161.8876172
2072.021604	2131.846057	147.7697547
2009.098541	2091.546365	140.454468
2054.476513	2121.253082	178.6361752
2040.978176	2107.318331	154.4716194
2049.114411	2112.74147	188.4082019
2027.58055	2093.771165	174.1835247
2099.143403	2096.014275	156.0036486
2065.457072	2084.188353	130.3589451
2040.648576	2101.193266	163.8285944
2039.217258	2114.578684	186.4672247
2062.63411	2081.109035	194.1639928
2075.976803	2137.165433	161.8876172
2025.331336	2089.678632	125.0426207
2012.644792	2111.743515	176.6219536
2045.281286	2079.689924	141.2723641
2038.820517	2092.175047	151.7585239
2040.621109	2071.211882	164.7075275
2086.661333	2087.722396	166.416564
2087.241185	2126.145199	165.8733345
2031.111542	2109.216582	136.5816691
2023.851188	2073.363437	147.3913252
2055.212009	2086.892293	124.523806
2085.867852	2142.039239	141.0495789
2070.538404	2094.894246	183.0064258
2025.203158	2099.365207	156.2752633
2037.764577	2108.697768	120.7395109
2047.509137	2114.627514	116.0915419
2020.823752	2106.189146	147.3638585
2162.801859	843.1986172	410.6488853
2153.386899	843.079595	425.7097697
2102.942855	871.2359719	381.7295457
2153.588321	858.2503461	372.8395039
2166.808939	879.8971249	411.1615963
2130.58652	836.7439525	392.7986091
2138.014726	895.9437571	440.9262985
2091.251214	854.6796805	431.7951605
2165.664495	844.7733723	416.3161725
2113.371029	850.8343483	441.6556909
2122.886701	854.2859917	440.8927282
2090.259362	838.4194186	413.7861881
2113.169607	827.5212589	438.747277
2094.611301	879.8666064	381.2137829
2150.182455	869.7375131	375.3053995
2126.454314	866.3102844	456.3442495
2148.137715	832.5140871	402.7903691
2128.22744	885.8634935	383.6644192
2108.619297	865.7609513	417.1188093
2129.692328	865.6480328	395.9511711
2104.230736	819.3026243	421.9865116
2118.641576	826.9383554	425.9050882
2140.886517	856.593191	429.3353686
2146.065508	885.9367379	391.4924169
2104.609165	838.5598038	408.8360858
2096.878827	868.94098	425.8806734
2100.052752	850.3552077	433.730034
2127.476684	853.0835624	420.381238
2083.420164	886.2266637	422.0048227
2126.0179	825.2750966	423.655874
2140.798014	870.6713795	428.2305986
2128.29458	845.6065276	414.0486472
2120.256005	827.5792441	426.2316362
2143.312739	831.3665911	392.0051279
2086.505585	834.9433604	397.1841189
2086.523896	834.4733754	407.4993751
2146.062457	894.3659502	417.0364093
2097.70893	872.8870232	388.4344622
2140.056414	904.4370583	391.4863132
2167.33691	874.6784597	390.3998543
2127.757455	860.7559157	406.9256271
2139.787851	885.0974789	423.5704222
2158.004349	864.5188479	417.5247055
2126.219322	819.4430094	394.5717345
2100.675329	902.8684069	404.6794648
2104.184958	879.1066955	449.3097331
2128.17861	874.4007413	428.7005836
2149.694159	834.7755086	381.3083903
2124.922285	887.203256	383.3378712
2114.567355	834.8151827	393.8331866
2164.156881	869.6551131	408.094486
2103.19921	872.7039122	433.6140637
2140.105244	839.0999814	408.4179822
2127.742195	887.9173892	433.0830416
2123.747322	831.9769613	446.5874821
2118.095295	836.4570785	426.1095622
2112.998703	845.0480389	443.7645199
2130.839824	895.1258611	380.2677091
2098.969345	832.904724	407.5298936
2107.227653	860.1516492	448.5650815
2143.022813	867.5371285	433.5682859
2104.844158	897.1492383	439.1836917
2135.567141	819.5559279	406.3823977
2146.144857	854.8444804	438.7838992
2157.110157	830.8508283	404.716087
2136.375882	905.7463024	421.5409413
2114.414762	884.4504865	367.9626461
2111.018052	856.3124207	411.3416555
2121.99556	895.9895349	436.6628628
2144.43582	847.7733418	409.0344561
2121.034227	847.4895197	411.4606776
2111.350704	904.2173251	399.9826662
2125.380063	891.46364	373.431563
2126.335292	831.3299689	424.8827181
2111.033311	853.5260808	399.2105479
2105.982498	842.8415507	374.8567774
2100.068011	892.0679064	398.963348
2163.613651	890.2001737	399.2837924
2145.561953	844.513965	439.2203139
2156.994187	846.8303198	381.4609828
2132.164327	847.7550307	390.6806245
2118.037309	870.4852165	380.9177534
2123.652715	819.8092316	398.9267258
2128.166403	911.1694415	418.6111644
2112.4982	904.0433696	424.290659
2126.780862	864.5615739	390.7019875
2159.484497	893.1574172	407.2887974
2117.805369	846.1955349	408.5888859
2161.687933	871.6418681	405.1921758
2145.378842	887.6488263	396.4303117
2079.651128	845.7926905	405.0151684
2133.00969	822.54369	429.7260056
2136.012711	829.3554213	380.3531609
2153.841625	873.8514081	412.7455069
2129.597721	866.1332771	412.27247
2110.657934	845.5241276	433.2325823
2126.030107	859.9410715	461.166174
2143.349361	882.8696277	389.7528619
2144.075702	895.742335	383.8963599
2111.875622	863.4720631	443.5447867
2095.133168	873.5492749	390.6867282
2121.406553	843.5526319	432.1003456
1310.985765	739.1184806	129.7773078
1373.011584	745.0268641	150.084324
1369.611822	734.5620672	176.9253531
1342.111593	747.1051746	179.1287895
1336.355802	743.534509	159.8136248
1369.8224	727.1582768	151.3447384
1313.036609	757.334979	123.4294578
1330.361967	751.9332028	183.4135882
1334.759684	761.9829479	171.2733251
1303.881056	746.1835156	124.8760352
1331.723092	724.8754923	167.6355188
1360.541721	771.297197	182.0524627
1296.79771	776.5067066	153.5085008
1318.603185	742.325976	180.3739447
1338.965135	765.5627691	107.5506773
1353.089101	772.2127523	173.159369
1315.850416	711.407674	163.7871348
1297.267695	723.2915816	161.5226614
1348.496065	752.5801952	125.9747015
1344.534763	707.272416	150.5115831
1303.948197	783.336749	149.3213613
1306.874922	785.5096669	132.8200032
1339.895949	746.4703896	197.5772284
1381.544559	743.104198	136.735528
1361.304684	771.666471	177.6364344
1318.478059	731.6811199	139.5523864
1347.107473	731.7940384	143.7608888
1361.707528	753.239395	142.9826668
1306.887129	750.4530551	166.2530303
1299.449769	732.9506899	149.0375391
1308.937973	791.7354428	150.5909313
1377.314694	767.9126943	144.4719701
1353.952775	726.2793437	143.4618074
1300.685768	761.1528445	139.5645938
1331.704781	774.4009295	175.8816201
1359.65058	734.6108968	148.9002058
1372.266932	773.8607518	133.5036178
1316.427215	777.8434173	125.2819313
1337.613165	725.3302181	182.6323144
1364.203942	736.2894148	128.6084489
1360.535617	739.5915175	178.7808785
1358.850995	764.4305324	123.7071763
1365.442994	760.3288447	169.6894145
1334.326321	759.6055561	124.839413
1347.690377	719.8490938	182.7940625
1372.062458	776.5768992	140.5717046
1370.182518	749.3269221	164.2571198
1352.384123	740.8977097	152.4098344
1317.147452	755.4458832	142.6194966
1315.117971	739.3687324	108.4204549
1308.013262	735.9048816	126.2676792
1335.18084	783.7456971	156.8838479
1331.628485	743.7817089	113.678794
1348.166465	744.0838421	153.1178638
1324.093465	741.7796947	175.2804054
1337.903091	779.0611058	176.0738867
1357.508181	733.152112	134.6816323
1347.41571	770.8027972	165.8807045
1374.726724	744.7857679	140.5503416
1365.647468	784.1180229	145.2837625
1356.17147	729.6882612	113.2576386
1319.866651	740.6688209	109.3024398
1361.890639	770.6105306	123.8780799
1365.018786	742.7440796	184.85101
1334.222558	776.0855512	119.9900218
1367.124563	753.4469208	165.4961713
1312.536105	754.7348019	170.1716069
1359.473573	721.3292415	127.335827
1329.687508	797.9307003	148.753717
1322.958176	761.9951553	125.5565979
1333.639655	712.3781626	159.9692692
1325.124991	749.5191887	176.5072495
1329.364012	722.076945	156.4840554
1310.137351	716.6995836	170.6110735
1297.249384	746.4398711	119.556659
1351.792064	781.0539645	163.8176533
1351.871412	767.0032428	158.6539215
1300.136435	774.8007219	164.4676975
1353.891738	733.8601415	169.3445553
1314.031512	716.2662207	122.156836
1339.911208	782.4120382	152.2023086
1334.909225	780.3398314	144.6520293
1329.843152	710.09843	138.5269645
1332.165611	776.6562473	171.0810585
1329.5105	774.6816997	131.6847146
1359.076832	775.5056995	139.6073197
1313.646979	761.5404296	151.5766791
1313.125113	756.822268	161.3914318
1316.271571	740.8732949	104.9810188
1319.588933	714.6243249	124.6685093
1311.593084	713.7850659	166.5521117
1323.171806	751.4082844	134.5015731
1333.157462	761.0307704	193.5976148
1321.938858	756.7032458	189.9323418
1334.704751	760.9331112	107.7612551
1305.345945	776.1862623	130.122167
1334.945847	744.270005	164.4341272
1315.304134	773.5189445	157.6834329
1334.039447	707.2052753	157.3874033
1355.722848	722.9284114	125.2331017
1306.70707	718.2834942	142.7049484
1348.221399	748.3442261	129.6186115
615.5601368	95.30910387	144.5638927
674.1007416	121.6618368	141.5028862
659.6685385	72.78644388	103.7423344
658.7285684	70.24120019	121.4735884
643.2831508	149.2871916	98.36192118
684.0619831	122.0341626	116.6028343
642.746025	89.98667582	75.84841674
652.3105259	66.75598641	129.1673046
675.1597339	64.90351288	107.865385
665.5433516	107.6874113	122.8194547
681.8615986	119.7056003	131.0899707
646.6005127	74.22691753	74.66124672
654.0378735	99.81058402	69.36628533
640.472396	83.05592232	77.17902375
638.7877743	89.69980183	101.9570016
650.9066744	144.1631338	119.0565225
680.3967101	84.68255887	142.979982
624.7614674	95.42202236	152.5322755
626.01883	63.0357801	98.76781736
639.2943816	144.343193	124.9404911
612.0169378	71.04994069	119.3403446
688.2460708	114.7616018	136.9495246
654.4590289	116.5744013	82.57469623
657.6360058	119.4034671	130.0218229
628.4969329	76.22282805	99.68642449
644.0308542	119.2386672	86.8137172
629.1256142	89.61435	153.4203641
628.0330516	108.2306408	106.7453557
628.8753624	100.9550281	70.02548513
670.7681204	119.2081486	125.9628612
655.7224952	94.01206722	138.7531685
677.0885037	86.71203975	132.3015556
650.7846004	76.34185023	94.05270764
640.4510331	69.77426699	102.5368533
619.7961059	84.56964039	126.252787
656.2443617	85.21663279	125.5050835
619.710654	98.23277708	135.4235991
615.3678701	68.08354157	106.2173855
659.4427015	123.9537769	151.9402164
666.3856624	112.4269358	75.33265393
616.6160772	130.8051822	136.2018211
612.4960784	93.56039328	133.5222959
603.453444	102.8166572	116.6211454
599.7210303	92.79743054	113.8897388
626.7207557	92.28471958	117.1063897
651.5689261	97.45760694	158.9686291
614.2417371	113.4767726	142.3940267
666.0926847	97.11885148	133.5924885
609.7494126	98.26634744	135.7654064
630.3555102	73.07026602	97.43110664
649.2739342	68.08964527	116.4899158
651.4834743	118.136949	141.8965749
684.3366497	108.1299297	95.64882569
658.2372204	145.6463334	122.5478399
660.9991455	74.97462101	109.8399326
658.859798	95.4006594	76.89214976
613.6496781	79.98881212	119.8866259
661.4172491	115.7717645	103.3028679
630.1601917	81.66122643	80.16983768
652.9208961	133.3839963	144.209878
690.6539812	104.3029086	110.3984213
605.9498581	118.4299267	109.7178586
622.9364605	98.68750287	70.47105537
613.2773522	130.2405898	121.9405216
638.0827968	87.53603951	119.6607889
651.9717704	63.74075767	137.3462652
655.5271768	87.8290172	95.33448504
667.9573657	138.5874022	139.3665905
629.7054659	95.60513341	122.7187436
652.9392072	105.8074711	134.3554513
673.3988159	120.2000002	149.2820542
648.111179	106.1767451	105.1644969
654.8008362	56.88324859	111.7015617
647.8578753	82.57983357	89.01410173
636.0655233	82.91553717	73.06512868
644.6747948	95.0649558	120.478685
661.377575	143.0278453	92.99371536
612.8439894	76.93085747	90.25315321
623.8245491	110.1807735	107.6914295
603.5266885	112.4208321	126.7319276
647.5618458	130.0055973	114.3993979
627.4135258	91.82694194	88.23587974
605.0739769	107.7392928	101.2947499
611.1105381	121.2376295	114.2712202
616.9090549	104.2876494	109.9070733
607.1919615	117.13289	124.4399875
674.3754082	130.0605306	105.8236967
646.5608387	127.2009463	131.1449041
640.063448	68.92280058	107.9355776
635.2598346	77.64193874	116.630301
670.6185797	84.19121087	126.9455572
675.2512894	76.15263547	94.7088556
678.3855404	96.3528369	149.6543801
603.8959624	87.88395052	103.525653
654.5963622	73.77219173	113.4441686
631.7288431	74.64807296	98.79223216
607.3323466	116.2386977	128.831601
623.3087863	110.3638846	97.14423265
635.1804865	95.76077781	155.715356
631.8417616	88.72626138	77.8107569
657.5261391	103.5826718	104.7036674
687.1016267	116.846016	135.0878955
2037.414442	1714.420855	649.3437778
2003.645711	1707.65185	704.8416873
2048.633046	1737.160197	676.2794143
2006.056674	1699.698726	648.5197781
2023.299631	1669.735654	703.4805618
2053.381726	1728.776762	663.4860551
2007.613118	1752.529318	662.0181148
2010.884702	1756.316665	706.2943683
2026.147008	1686.337723	701.5609475
1996.132054	1723.738156	653.210473
2038.503953	1683.801635	709.004412
2013.86636	1681.53411	703.2181026
2050.967712	1688.931796	679.0993245
2058.02054	1703.080177	674.5612222
1989.054812	1701.145304	661.2673595
2001.74746	1717.021032	683.3383455
1990.461715	1738.365678	666.6752393
2018.889707	1706.067939	689.5915881
2014.571338	1671.585076	662.2317444
2060.965576	1700.406756	674.5368074
2022.01175	1673.50469	690.3392916
2005.263192	1740.971959	704.4693615
2010.133947	1708.433124	691.334195
2002.809504	1724.607934	728.8933246
1996.940795	1695.197246	700.1967701
2003.151312	1713.657893	696.3483861
2026.241616	1755.791747	692.4328613
2034.255776	1714.814544	712.1691814
2062.85162	1717.936588	667.5694317
1999.641683	1747.872194	666.559269
2015.370923	1684.180064	684.720834
1992.445418	1740.178477	671.7535193
2012.746331	1703.440296	706.2974202
2003.468704	1717.985417	728.9421542
2007.460525	1727.986333	669.7850755
2055.997163	1693.888002	698.4022818
1983.555377	1693.881899	702.6443546
2013.115605	1701.087319	680.7808944
2034.524339	1721.195965	668.6742017
2024.752313	1712.9285	665.6559211
1988.987671	1689.484181	673.7311187
2008.766717	1702.594933	706.4835831
2032.149999	1677.728452	711.8945148
2032.201881	1695.868654	711.5130335
2035.74508	1691.156596	658.1270048
1996.595936	1710.145212	712.4957295
2004.240822	1738.985204	715.8771803
2028.481674	1685.522879	680.1064354
1991.548174	1691.309188	699.5619852
2035.067569	1755.193584	700.2761183
2020.501084	1700.354874	733.7488195
2030.410444	1717.701595	663.0008108
2033.965851	1668.234143	682.2885088
1990.653982	1737.01676	681.546909
2003.236763	1702.747526	734.3713971
2026.250771	1721.577446	695.469453
2023.922209	1681.460865	668.6528388
2033.971954	1753.252607	704.3503393
2053.042971	1729.53057	689.1673808
1987.632649	1740.843781	666.1045432
2033.385999	1724.037238	651.9103845
2029.638326	1744.829498	699.2201778
2010.463546	1755.404162	666.0435062
2024.398298	1713.459522	691.3708172
2002.705741	1707.319198	698.4816299
2040.167212	1694.022284	664.8044547
2040.844723	1706.174754	696.4094231
2060.068332	1701.755674	713.8232846
2033.657614	1683.719235	669.8491643
2028.722771	1719.499135	676.8134882
2003.917326	1676.422259	686.8815445
1996.089328	1688.104745	671.2621713
1979.868741	1702.225659	673.8470891
2016.033174	1713.850159	703.0899248
2012.575427	1691.59301	657.2572273
2019.771692	1667.367418	701.2466069
2015.270212	1754.931125	672.1563636
2002.370038	1709.412768	707.5059532
2011.516435	1751.705318	675.5927478
2004.219459	1684.738553	706.6209164
1985.716087	1723.976201	695.5915271
1975.162786	1707.291732	678.4096062
2015.187812	1711.506338	673.8348817
2026.919127	1720.23158	733.6816787
2021.074832	1666.891329	674.1492223
2004.851193	1710.40462	677.8694286
2064.148656	1711.24693	686.5977223
2010.771783	1673.053016	694.4776015
2004.365948	1708.09742	678.7392061
2002.061801	1699.002904	731.8169978
2043.911833	1730.528525	719.8537421
2024.55089	1737.529471	678.5499914
2014.159338	1750.646326	695.573216
2037.374768	1677.920718	713.6645884
2047.439772	1729.219281	718.3217129
2046.988099	1724.748319	656.1280425
2055.200629	1731.679073	663.5409884
2029.635274	1724.43703	668.7627054
2018.444137	1729.81134	731.6155757
2022.970032	1710.743375	700.7033774
2030.630177	1677.389696	662.0150629
2022.558032	1745.156046	664.6518622
1079.283581	2260.099423	42.78286965
1068.94391	2252.308047	43.02091402
1102.880492	2239.371251	68.39095095
1057.584921	2261.390356	58.2404947
1069.822843	2238.77614	29.43712546
1042.142555	2264.832844	51.80414105
1059.284802	2306.414313	54.94144382
1055.943025	2254.004877	82.5545912
1052.277752	2281.627179	86.98893063
1055.701928	2266.493051	82.04188024
1040.674614	2249.286715	78.1995999
1081.059758	2217.492532	54.57216986
1087.981356	2304.979943	66.1356331
1058.839231	2289.632185	81.06833979
1075.590841	2300.106137	81.38573229
1087.660912	2250.071041	47.23857203
1070.027317	2231.573772	61.67993072
1065.516681	2231.637861	42.95072145
1030.945314	2260.27643	37.86938962
1060.032505	2248.963219	78.00733329
1068.925599	2240.668288	78.84354045
1095.250865	2255.155424	65.21702596
1066.004977	2245.084316	63.30351542
1094.73205	2260.108578	54.11439222
1058.598135	2288.881429	20.11677266
1078.297833	2299.065456	33.63647236
1047.092657	2239.911429	87.11405651
1069.920502	2224.655226	65.17430005
1034.03989	2284.328068	45.98731314
1054.03867	2234.32349	52.39925199
1056.474047	2239.392614	17.88281777
1099.343397	2295.268953	58.0787466
1084.74029	2241.119962	69.39806176
1113.030949	2270.722916	35.5255681
1067.869658	2240.201355	39.7310187
1038.385726	2285.58543	32.6507245
1050.718256	2220.666457	58.33205023
1056.095617	2280.891683	34.04236854
1100.658745	2285.918082	46.53054261
1057.627646	2294.478524	49.45726767
1032.397995	2276.0545	81.55053224
1051.725367	2268.440132	97.67040894
1095.708643	2299.593426	47.70855708
1058.390609	2248.911337	50.28126743
1074.101538	2306.548594	42.31593645
1055.55544	2269.944694	40.01484084
1064.601126	2290.541636	34.55202764
1064.115882	2284.697342	35.73919766
1074.266338	2269.029139	20.68746879
1028.540455	2270.274294	55.54876216
1045.96042	2278.343388	66.22108493
1031.223032	2265.247895	67.57000305
1083.147224	2247.391516	65.0156038
1038.059178	2280.88558	24.80746757
1082.625358	2218.240235	63.99323373
1090.590689	2220.507761	45.79504653
1069.517658	2237.061	44.62618762
1034.625846	2271.99859	24.27949735
1066.542103	2240.802569	42.6180697
1032.056187	2248.3559	60.63924954
1046.99805	2273.310886	96.00104647
1044.947206	2263.038355	26.64773369
1108.471483	2241.473977	40.62521103
1099.764552	2274.595715	50.20497115
1083.089239	2283.900808	11.95917508
1074.251079	2243.857472	55.10319192
1029.062322	2255.713913	38.15321176
1093.154243	2290.535532	69.56286171
1022.348249	2259.934623	69.18748405
1069.493243	2277.498025	70.24647633
1062.937867	2283.708542	12.74960447
1039.774318	2226.919699	51.6271337
1102.791989	2236.557445	44.13483962
1093.080999	2283.333164	21.5450389
1056.867736	2245.688583	83.71734641
1041.434525	2272.343449	31.86029511
1055.122077	2279.634321	46.82046845
1075.20936	2285.313815	65.06748527
1044.178139	2281.328098	80.39998443
1076.051671	2266.798236	97.63683858
1078.224588	2245.42002	55.0299475
1030.234232	2254.954002	65.30858149
1089.583578	2269.95385	79.38371806
1096.700494	2301.690048	60.77047913
1061.158638	2246.64076	91.53924039
1064.100622	2272.825641	72.26069795
1066.578725	2272.679153	9.282701797
1059.846342	2255.286654	86.66848628
1036.499682	2236.435371	54.32496993
1104.93744	2246.567516	69.69714316
1096.026035	2285.878408	64.66158909
1070.536976	2239.850392	53.1011777
1055.549336	2279.554973	62.48256752
1053.693811	2220.950279	36.70968626
1054.093603	2217.492532	51.44097079
1118.103125	2265.101407	48.55697164
1080.40361	2246.753679	59.29643513
1075.944856	2260.227601	55.21611041
1037.415238	2241.794421	67.01151432
1070.433213	2283.262972	47.41252754
1069.642784	2222.171019	47.91913479
1053.608359	2264.259096	42.50515121
274.2193393	1754.929983	150.518349
291.8468304	1715.393254	189.6766485
280.942567	1673.769059	151.4583191
293.0919856	1670.07632	138.5459377
243.4505781	1682.88799	135.5246053
291.569112	1709.609997	190.5616853
236.6693653	1704.501198	146.3861428
243.8656298	1673.680555	151.2050154
298.8325172	1727.670851	172.0918833
252.3162051	1695.373112	164.8651003
318.8190891	1698.458533	136.6598938
252.2704273	1685.65907	162.658612
245.336622	1676.390599	168.6158251
279.2121675	1711.010796	131.6792731
312.3400095	1725.381962	155.166318
268.5062743	1747.748978	153.2070297
314.6807792	1673.915548	159.0879464
259.5277289	1712.23764	109.3793982
311.348158	1703.198058	183.6309317
284.9435436	1662.721359	150.7197711
239.9592606	1716.455298	125.6244008
311.8120393	1713.705581	132.4666506
252.3253606	1671.535104	138.8511228
283.5030699	1718.069728	177.4234669
289.4480756	1722.501015	187.0917307
277.1155459	1686.110744	113.5177081
303.7948269	1715.796099	122.9326683
301.8324867	1733.347293	115.7150408
292.2008451	1684.563456	147.2986462
235.1648027	1712.301729	134.8562499
288.1510389	1672.423193	149.0534605
256.4484113	1701.131955	113.3376489
256.698663	1709.967063	137.926412
292.1642229	1666.459876	161.4592346
256.9641741	1725.577281	119.5451137
278.9069824	1710.601848	168.4205066
299.8854058	1699.752518	153.6007184
260.8583359	1700.832873	174.1854531
283.4267736	1712.613018	169.6778692
305.6320411	1697.13403	186.4325309
280.8876336	1704.821643	111.1006421
269.3852074	1684.658063	187.0184863
291.1235417	1733.725723	158.7308799
283.9364327	1687.352848	183.9361168
246.8167697	1673.231933	133.5500577
254.2114045	1702.148221	130.88274
283.7502698	1693.477913	185.6695682
271.420792	1730.856983	109.0436946
307.2708851	1738.999321	142.9314475
295.3686664	1679.256287	124.022179
252.4169162	1678.761887	149.3220234
247.6926509	1701.525644	138.8969006
304.447923	1707.623242	183.1823097
258.9204105	1707.09222	171.5517057
257.1533888	1701.302858	135.326235
258.9204105	1698.60197	124.6447566
319.9452221	1712.493996	171.4754094
264.3740682	1692.553202	121.1900614
305.757167	1666.203521	148.6719791
242.3244451	1720.370823	121.2510984
249.3528578	1721.05749	176.193571
296.5802512	1744.056238	160.6840645
290.1316902	1749.924948	150.762497
307.374648	1720.044275	162.1031752
258.0658923	1743.802935	156.2527769
315.2484235	1694.839038	174.6920603
288.8743276	1711.865315	149.0076827
322.4172213	1693.77089	149.7065566
249.0781912	1673.439459	143.8683658
280.6221226	1746.165067	145.379032
301.8538497	1700.738266	190.1954631
301.8141756	1667.613476	129.3659701
294.6240148	1718.985283	153.4908518
313.3043944	1707.357731	179.2423701
312.4498761	1688.912344	146.2884836
280.1246709	1717.569224	100.8586303
237.984713	1699.602977	176.8130967
245.66317	1684.371189	168.1641511
301.4693164	1692.965202	111.0182422
284.5529066	1720.520364	106.9928508
252.1575088	1704.394383	186.5973309
277.2040495	1687.474922	112.1321677
277.8540938	1698.919363	152.1388818
310.7225285	1700.878651	115.4769964
296.97394	1727.261903	125.3649935
300.9108277	1710.003685	122.6030684
256.8909296	1708.236664	142.9558623
288.4134981	1711.190855	124.391453
274.6160799	1706.811449	187.6105454
246.5054809	1721.203978	160.1377832
314.0826164	1716.165373	172.6656313
262.8298316	1725.238525	186.5637605
310.6492841	1684.313204	121.9591278
299.7236577	1685.778093	183.6767095
315.52309	1693.139157	172.2292166
299.5832725	1677.931784	181.7570953
304.7073303	1735.144834	121.3457058
315.3979642	1675.282777	152.5142595
243.8442668	1673.534067	158.0869393
270.1176516	1745.502816	142.8765142
313.3257574	1720.361668	161.7827308
250.5827537	1666.902395	151.7757116
403.5563745	1180.670856	654.7562888
400.577768	1226.16785	648.0971501
383.8597285	1212.880091	658.6504507
377.7316118	1207.066315	681.7438068
421.1411396	1184.781699	680.5322219
382.8526177	1178.757346	657.4113992
393.0152813	1205.070405	650.1632532
426.4208418	1204.707234	703.8270002
363.7144604	1227.919613	660.301502
412.1137645	1210.951321	630.7138071
368.2922368	1248.251044	670.1254102
381.9156994	1249.749502	685.280902
366.3909336	1186.39918	705.7923922
353.1825227	1191.663623	691.4181743
400.9806123	1222.68874	664.8518118
394.8097697	1221.040741	627.3811858
393.082422	1242.687519	640.830693
374.5576868	1199.766288	718.9031439
358.5293656	1188.858972	655.0492665
355.9810701	1209.001189	653.0228375
385.7335649	1191.605638	656.6728512
435.5153576	1229.988768	672.8385057
393.4150738	1220.915615	650.5691493
425.5297013	1228.114931	669.9514547
392.1302445	1160.31501	658.4734433
377.1639675	1219.124178	700.3814605
414.3049935	1182.532485	688.2473011
384.1588099	1217.387675	629.6792296
408.6285508	1189.435772	688.3419085
372.0124431	1209.123263	699.2736386
383.3592249	1210.951321	647.9567649
426.4147381	1216.105898	642.631285
385.8159649	1179.669849	642.4786925
423.3720427	1184.101137	665.749056
356.0482108	1195.283119	664.4703304
357.5222548	1235.579758	664.4001378
374.1212721	1221.339822	645.4420398
418.7057626	1175.027984	692.2971074
405.9795441	1216.240179	677.9869783
386.9390461	1157.781974	672.6309798
356.3045663	1209.980833	656.4805846
369.4122661	1168.732015	659.9047614
375.6563531	1194.373667	691.4212261
353.954641	1185.889521	679.467126
426.4910344	1234.871729	652.9160227
434.4563653	1207.5363	650.7797271
361.1692167	1212.00421	706.881903
379.9106333	1208.836389	704.7272963
361.2455129	1222.731466	691.1923373
379.3887668	1197.452985	694.8698177
389.0051492	1244.219549	665.0745969
384.7996986	1173.761466	667.1254407
415.5287857	1185.010588	664.2383897
374.8476126	1184.56807	661.1804351
395.1729399	1235.405803	705.7984959
389.704023	1168.060608	686.4650202
379.5962927	1208.638018	713.5685085
363.0949346	1191.178379	687.8353013
377.4081156	1219.139437	697.402854
394.9715178	1169.513289	662.2485829
366.1956152	1234.563492	698.5534018
387.0946905	1235.018218	680.5383257
367.6025185	1207.377604	695.5900545
373.3949316	1243.957089	676.0826233
414.2866824	1218.297127	673.0216168
380.6400257	1246.590837	659.4347763
391.9196668	1244.509474	670.7571434
364.254638	1230.947049	665.0471302
361.5873203	1191.746023	682.7051398
383.1059213	1229.756827	632.9111398
